Date,PM2.5,PM10,NO,NO2,NOx,SO2
2020-01-30,90.36333333333333,162.35,28.671666666666667,42.486666666666665,45.89000000000001,11.424999999999999
2020-01-31,89.80666666666667,161.63333333333333,29.166666666666668,43.49,46.81333333333333,11.861666666666666
2020-02-01,110.54,199.8683333333333,59.11666666666667,44.14166666666667,71.59166666666667,11.068333333333333
2020-02-02,129.56166666666667,213.36666666666667,35.69,44.98833333333334,51.76666666666667,11.053333333333335
2020-02-03,142.19333333333333,244.57333333333335,48.343333333333334,54.393333333333324,67.55666666666666,12.416666666666666
2020-02-04,205.61333333333332,363.29833333333335,110.52666666666669,73.81,134.3733333333333,15.524999999999997
2020-02-05,148.55666666666667,250.05666666666664,55.650000000000006,56.25333333333333,75.07000000000001,12.508333333333335
2020-02-06,121.91833333333334,205.45000000000002,34.625,47.45333333333334,53.33166666666667,11.801666666666664
2020-02-07,163.8033333333333,270.8916666666667,97.92666666666666,58.315,110.67999999999999,15.215000000000002
2020-02-08,151.90666666666667,240.32000000000002,31.349999999999998,49.72666666666667,51.89833333333333,13.848333333333334
2020-02-09,152.5066666666667,247.52,36.21666666666667,51.93666666666667,56.87833333333333,12.673333333333334
2020-02-10,188.24333333333334,310.2133333333333,70.67666666666666,62.40833333333333,90.60166666666667,13.901666666666666
2020-02-11,175.10333333333335,301.34166666666664,123.92166666666667,71.61333333333333,139.05499999999998,13.226666666666667
2020-02-12,179.58166666666668,299.76333333333326,41.63,58.698333333333345,64.94000000000001,17.765
2020-02-13,96.34499999999998,179.96166666666667,6.466666666666668,38.32666666666667,25.628333333333334,16.830000000000002
2020-02-14,68.97666666666667,170.145,5.2749999999999995,31.02,20.773333333333337,12.956666666666669
2020-02-15,79.57,178.73166666666665,12.968333333333332,44.775000000000006,34.260000000000005,16.599999999999998
2020-02-16,123.99,237.08166666666662,42.718333333333334,60.31166666666667,66.76833333333333,16.495
2020-02-17,154.345,285.1316666666667,59.815,67.95,83.98,19.166666666666668
2020-02-18,129.495,254.99499999999998,29.285,62.20000000000001,57.71333333333333,23.31833333333333
2020-02-19,121.93333333333334,285.395,58.830000000000005,67.42833333333333,99.64166666666667,15.113333333333335
2020-02-20,99.27833333333332,245.58166666666668,8.216666666666667,47.26166666666668,31.79166666666667,12.198333333333332
2020-02-21,54.655,97.34333333333335,6.169999999999999,34.84333333333333,23.548333333333336,10.553333333333333
2020-02-22,65.255,140.18333333333334,36.87000000000001,42.47,52.589999999999996,12.946666666666667
2020-02-23,96.63333333333333,178.06333333333336,60.15833333333333,46.223333333333336,73.29166666666667,12.051666666666668
2020-02-24,63.16333333333333,139.79,29.766666666666666,44.745000000000005,47.964999999999996,14.038333333333334
2020-02-25,120.49166666666667,220.82000000000002,25.333333333333332,46.81166666666667,45.48,16.55333333333333
2020-02-26,128.81333333333333,250.63666666666666,64.58333333333333,53.32666666666666,80.84166666666665,14.725
